gene,mutated_samples,dcb_mutated,dcb_wildtype,no_dcb_mutated,no_dcb_wildtype,dcb_mutation_fraction,no_dcb_mutation_fraction,odds_ratio_dcb,p_value,flag_gene,biology_panel,frequency_tier,q_value
OR2G3,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
PBRM1,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
PIK3R1,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
PLXNA3,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
POTEC,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
PPIP5K2,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
PPP1R10,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
PTCH1,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
RFX3,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
RLF,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
SIGLEC5,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
SLC26A11,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
SLC35G3,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
SV2B,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
TNFSF8,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
TRPM1,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
TTC17,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
UBR5,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
USPL1,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
ZNF483,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
ZNF608,6,4,25,2,74,0.13793103448275862,0.02631578947368421,5.92,0.047964105376842654,False,,primary_screen,0.8124185882767119
HYDIN,28,12,17,16,60,0.41379310344827586,0.21052631578947367,2.6470588235294117,0.04829745818617381,False,,primary_screen,0.8124185882767119
ASPM,14,7,22,7,69,0.2413793103448276,0.09210526315789473,3.1363636363636362,0.05723326644058516,False,,primary_screen,0.8124185882767119
SCN2A,14,7,22,7,69,0.2413793103448276,0.09210526315789473,3.1363636363636362,0.05723326644058516,False,,primary_screen,0.8124185882767119
ZNF804A,22,10,19,12,64,0.3448275862068966,0.15789473684210525,2.807017543859649,0.05800720803830398,False,,primary_screen,0.8124185882767119
CLGN,9,0,29,9,67,0.0,0.11842105263157894,0.0,0.0601138606463542,False,,primary_screen,0.8124185882767119
ABTB3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ACCS,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ACOX3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ACSBG1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ADAMTS4,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ADAMTS7,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ALCAM,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ANGPTL1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ANKIB1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
AOC3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
AP1B1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ARHGAP25,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ARMH4,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ATCAY,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ATP2B4,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ATP8B3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
BIN2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
BMPR2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
BRD1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
C12ORF54,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
C1QC,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
C6ORF15,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CALD1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CAPN3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CCR1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CDH2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CENPI,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CEP250,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CFAP161,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CHERP,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CLCN2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CLEC3A,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CLTC,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CNST,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
COPS8,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CPSF7,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CRISP2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CYB5R4,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
CYP1A2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
DBF4,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
DHX58,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
DNHD1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
DYNAP,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
EFL1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ELF4,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ERCC2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,DNA repair,low_frequency,0.8124185882767119
ETFDH,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
FAM20A,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
FANCB,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
FBXW7,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
FCAR,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
FCRL6,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
FOXM1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
FOXN1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
FOXS1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
GABBR2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
GALK2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
GFPT2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
GPRIN3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
GRIK3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
HACL1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
HGFAC,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
HIPK3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
IDS,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
IFI16,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
IGDCC4,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
IL22,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
INTS1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
INTS7,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
IRAK4,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ITGA6,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ITGAV,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
ITPKC,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
KCTD18,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
KDM1B,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
KHDC4,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
KIF11,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
KIF20B,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
KIF23,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
KNTC1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
KRT1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
KRT4,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MASTL,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MELK,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
METTL13,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MKLN1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MLC1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MMP2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MORC3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MORN1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MRPL32,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MSH3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MYB,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
MYO6,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
N4BP1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
NCOA3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
NFAT5,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
NPRL2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
NSD3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
NUP155,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
NXPH1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
OASL,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
OPHN1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
OPRK1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
OPRL1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
OR52E2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
OR5AC2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
OSTM1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
PCDHAC2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
PCDHGA3,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
PDCD6IP,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
PDS5B,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
PIWIL2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
PLCB2,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
PPFIBP1,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
PPP2R3B,4,3,26,1,75,0.10344827586206896,0.013157894736842105,8.653846153846153,0.06306286517594342,False,,low_frequency,0.8124185882767119
